bid	speaker	start	end	category	text	respondee_uid	respondee_sid	respondee_wid
356	AH0002	1304.245	1304.605	UNDERSTANDING	아하.	[181]	[332]	[13]
357	AH0001	1310.567	1311.227	UNDERSTANDING	아. 네.	[184]	[335]	[7]
358	AH0002	1313.727	1313.887	CONTINUER	음.	[185]	[336]	[6]
359	AH0002	1315.771	1316.131	CONTINUER	네.	[185]	[336]	[11]
360	AH0002	1320.306	1320.511	CONTINUER	어.	[185]	[337]	[12]
361	AH0002	1323.427	1323.622	CONTINUER	음.	[185]	[338]	[6]
362	AH0001	1343.067	1343.287	CONTINUER	음.	[190]	[345]	[7]
363	AH0002	1348.961	1349.076	CONTINUER	음.	[191]	[347]	[8]
364	AH0002	1350.616	1351.011	CONTINUER	음음.	[191]	[347]	[11]
365	AH0002	1354.066	1354.261	CONTINUER	음.	[]	[]	[]
366	AH0002	1354.291	1354.561	CONTINUER	음.	[193]	[349]	[1]
367	AH0002	1357.236	1357.646	CONTINUER	네.	[193]	[349]	[5]
368	AH0002	1358.706	1359.001	CONTINUER	네네.	[193]	[349]	[8]
369	AH0002	1367.268	1367.538	CONTINUER	음.	[193]	[350]	[11]
370	AH0001	1376.135	1376.6	ASSESSMENT	아.	[194]	[352]	[12]
371	AH0001	1377.415	1377.685	CONTINUER	네.	[194]	[352]	[14]
